player_id,player_name,feature_season,outcome_season,position,feature_team,has_valid_outcome,breakout_label_default,breakout_reason,wr_signal_score,rank,scoring_version
00-0031941,J.Crowder,2020,2021,WR,NYJ,True,False,no_breakout_trigger,31.5127,34,wr_signal_score_balanced_conservative_v1
00-0031382,J.Landry,2020,2021,WR,CLE,True,False,no_breakout_trigger,30.6439,35,wr_signal_score_balanced_conservative_v1
00-0027944,J.Jones,2020,2021,WR,ATL,True,False,no_breakout_trigger,29.9432,36,wr_signal_score_balanced_conservative_v1
00-0031549,N.Agholor,2020,2021,WR,LV,True,False,no_breakout_trigger,28.3570,37,wr_signal_score_balanced_conservative_v1
00-0034411,R.Gage,2020,2021,WR,ATL,True,True,beat_expected_baseline,28.2531,38,wr_signal_score_balanced_conservative_v1
00-0032385,S.Shepard,2020,2021,WR,NYG,True,False,no_breakout_trigger,28.0021,39,wr_signal_score_balanced_conservative_v1
00-0035662,M.Brown,2020,2021,WR,BAL,True,True,beat_expected_baseline,27.9769,40,wr_signal_score_balanced_conservative_v1
00-0031547,D.Parker,2020,2021,WR,MIA,True,False,no_breakout_trigger,27.1478,41,wr_signal_score_balanced_conservative_v1
00-0034764,M.Gallup,2020,2021,WR,DAL,True,False,no_breakout_trigger,26.9801,42,wr_signal_score_balanced_conservative_v1
00-0036407,J.Jeudy,2020,2021,WR,DEN,True,False,no_breakout_trigger,25.5549,43,wr_signal_score_balanced_conservative_v1
00-0027685,E.Sanders,2020,2021,WR,NO,True,False,no_breakout_trigger,24.8686,44,wr_signal_score_balanced_conservative_v1
00-0029608,T.Hilton,2020,2021,WR,IND,True,False,no_breakout_trigger,24.7688,45,wr_signal_score_balanced_conservative_v1
00-0027793,A.Brown,2020,2021,WR,TB,True,True,beat_expected_baseline,24.4349,46,wr_signal_score_balanced_conservative_v1
00-0034777,D.Chark,2020,2021,WR,JAX,True,False,no_breakout_trigger,24.1671,47,wr_signal_score_balanced_conservative_v1
00-0033375,T.Patrick,2020,2021,WR,DEN,True,False,no_breakout_trigger,23.8015,48,wr_signal_score_balanced_conservative_v1
00-0036309,D.Mooney,2020,2021,WR,CHI,True,True,ppg_jump,23.7120,49,wr_signal_score_balanced_conservative_v1
00-0033681,K.Cole,2020,2021,WR,JAX,True,False,no_breakout_trigger,23.6443,50,wr_signal_score_balanced_conservative_v1
00-0036268,L.Shenault,2020,2021,WR,JAX,True,False,no_breakout_trigger,22.8735,51,wr_signal_score_balanced_conservative_v1
00-0033536,M.Williams,2020,2021,WR,LAC,True,True,top24_jump,22.6172,52,wr_signal_score_balanced_conservative_v1
00-0035535,D.Slayton,2020,2021,WR,NYG,True,False,no_breakout_trigger,22.0763,53,wr_signal_score_balanced_conservative_v1
00-0034960,J.Meyers,2020,2021,WR,NE,True,False,no_breakout_trigger,21.9440,54,wr_signal_score_balanced_conservative_v1
00-0033589,D.Moore,2020,2021,WR,SEA,True,False,no_breakout_trigger,21.4052,55,wr_signal_score_balanced_conservative_v1
00-0034775,C.Kirk,2020,2021,WR,ARI,True,True,beat_expected_baseline,21.2122,56,wr_signal_score_balanced_conservative_v1
00-0036196,G.Davis,2020,2021,WR,BUF,True,False,no_breakout_trigger,21.0721,57,wr_signal_score_balanced_conservative_v1
00-0033251,Z.Pascal,2020,2021,WR,IND,True,False,no_breakout_trigger,20.5358,58,wr_signal_score_balanced_conservative_v1
00-0033733,G.Ward,2020,2021,WR,PHI,True,False,no_breakout_trigger,20.0816,59,wr_signal_score_balanced_conservative_v1
00-0035140,M.Hardman,2020,2021,WR,KC,True,False,no_breakout_trigger,19.9198,60,wr_signal_score_balanced_conservative_v1
00-0034983,H.Renfrow,2020,2021,WR,LV,True,True,top24_jump,19.7973,61,wr_signal_score_balanced_conservative_v1
00-0034272,M.Valdes-Scantling,2020,2021,WR,GB,True,False,no_breakout_trigger,19.5125,62,wr_signal_score_balanced_conservative_v1
00-0033943,J.Reynolds,2020,2021,WR,LA,True,False,no_breakout_trigger,19.1494,63,wr_signal_score_balanced_conservative_v1
00-0033307,K.Bourne,2020,2021,WR,SF,True,True,beat_expected_baseline,18.8246,64,wr_signal_score_balanced_conservative_v1
00-0027942,A.Green,2020,2021,WR,CIN,True,True,beat_expected_baseline,18.7623,65,wr_signal_score_balanced_conservative_v1
00-0033466,I.McKenzie,2020,2021,WR,BUF,True,False,no_breakout_trigger,18.4838,66,wr_signal_score_balanced_conservative_v1
00-0034353,A.Miller,2020,2021,WR,CHI,True,False,no_breakout_trigger,16.2878,67,wr_signal_score_balanced_conservative_v1
00-0031868,D.Byrd,2020,2021,WR,NE,True,False,no_breakout_trigger,16.1842,68,wr_signal_score_balanced_conservative_v1
00-0032977,R.Higgins,2020,2021,WR,CLE,True,False,no_breakout_trigger,16.0782,69,wr_signal_score_balanced_conservative_v1
00-0033932,K.Golladay,2020,2021,WR,DET,True,False,no_breakout_trigger,15.7947,70,wr_signal_score_balanced_conservative_v1
00-0034676,J.Washington,2020,2021,WR,PIT,True,False,no_breakout_trigger,15.6821,71,wr_signal_score_balanced_conservative_v1
00-0035414,J.Guyton,2020,2021,WR,LAC,True,False,no_breakout_trigger,15.4887,72,wr_signal_score_balanced_conservative_v1
00-0035592,T.Fulgham,2020,2021,WR,PHI,False,False,missing_outcome,15.2893,73,wr_signal_score_balanced_conservative_v1
00-0032775,D.Robinson,2020,2021,WR,KC,True,False,no_breakout_trigger,15.1738,74,wr_signal_score_balanced_conservative_v1
00-0032765,M.Thomas,2020,2021,WR,NO,False,False,missing_outcome,15.1281,75,wr_signal_score_balanced_conservative_v1
00-0026035,D.Amendola,2020,2021,WR,DET,True,True,beat_expected_baseline,14.3527,76,wr_signal_score_balanced_conservative_v1
00-0031235,O.Beckham,2020,2021,WR,CLE,True,False,no_breakout_trigger,14.3321,77,wr_signal_score_balanced_conservative_v1
00-0035298,S.Miller,2020,2021,WR,TB,True,False,no_breakout_trigger,13.9956,78,wr_signal_score_balanced_conservative_v1
00-0034765,T.Smith,2020,2021,WR,NO,True,True,beat_expected_baseline,13.4224,79,wr_signal_score_balanced_conservative_v1
00-0022921,L.Fitzgerald,2020,2021,WR,ARI,False,False,missing_outcome,13.2341,80,wr_signal_score_balanced_conservative_v1
00-0036110,J.Bradley,2020,2021,WR,CLE,True,False,no_breakout_trigger,13.1022,81,wr_signal_score_balanced_conservative_v1
00-0036331,D.Duvernay,2020,2021,WR,BAL,True,True,beat_expected_baseline,12.9849,82,wr_signal_score_balanced_conservative_v1
00-0032128,C.Conley,2020,2021,WR,JAX,True,False,no_breakout_trigger,12.5184,83,wr_signal_score_balanced_conservative_v1
00-0036252,M.Pittman,2020,2021,WR,IND,True,True,ppg_jump,12.2289,84,wr_signal_score_balanced_conservative_v1
00-0030663,W.Snead,2020,2021,WR,BAL,True,False,no_breakout_trigger,12.0844,85,wr_signal_score_balanced_conservative_v1
00-0032054,B.Perriman,2020,2021,WR,NYJ,True,False,no_breakout_trigger,11.8707,86,wr_signal_score_balanced_conservative_v1
00-0034419,B.Berrios,2020,2021,WR,NYJ,True,False,no_breakout_trigger,11.7992,87,wr_signal_score_balanced_conservative_v1
00-0035703,M.Boykin,2020,2021,WR,BAL,True,False,no_breakout_trigger,11.6233,88,wr_signal_score_balanced_conservative_v1
00-0036357,H.Ruggs,2020,2021,WR,LV,True,True,ppg_jump,11.1843,89,wr_signal_score_balanced_conservative_v1
00-0035719,D.Samuel,2020,2021,WR,SF,True,True,top24_jump,11.1651,90,wr_signal_score_balanced_conservative_v1
00-0028002,R.Cobb,2020,2021,WR,HOU,True,False,no_breakout_trigger,10.9874,91,wr_signal_score_balanced_conservative_v1
00-0035457,T.Johnson,2020,2021,WR,LAC,True,False,no_breakout_trigger,10.9159,92,wr_signal_score_balanced_conservative_v1
00-0032791,J.Grant,2020,2021,WR,MIA,True,False,no_breakout_trigger,10.9084,93,wr_signal_score_balanced_conservative_v1
00-0034521,A.Lazard,2020,2021,WR,GB,True,True,beat_expected_baseline,10.4923,94,wr_signal_score_balanced_conservative_v1
00-0031051,J.Brown,2020,2021,WR,BUF,True,False,no_breakout_trigger,10.4589,95,wr_signal_score_balanced_conservative_v1
00-0034366,K.Coutee,2020,2021,WR,HOU,True,False,no_breakout_trigger,10.3079,96,wr_signal_score_balanced_conservative_v1
00-0036412,K.Hamler,2020,2021,WR,DEN,True,False,no_breakout_trigger,9.9823,97,wr_signal_score_balanced_conservative_v1
00-0027891,G.Tate,2020,2021,WR,NYG,False,False,missing_outcome,9.1480,98,wr_signal_score_balanced_conservative_v1
00-0036247,F.Swain,2020,2021,WR,SEA,True,True,beat_expected_baseline,8.9332,99,wr_signal_score_balanced_conservative_v1
00-0036387,J.Reagor,2020,2021,WR,PHI,True,False,no_breakout_trigger,8.7462,100,wr_signal_score_balanced_conservative_v1
00-0031325,S.Watkins,2020,2021,WR,KC,True,False,no_breakout_trigger,8.5664,101,wr_signal_score_balanced_conservative_v1
00-0033572,J.Agnew,2020,2021,WR,DET,True,True,ppg_jump,8.4257,102,wr_signal_score_balanced_conservative_v1
00-0034104,C.Sims,2020,2021,WR,WAS,True,False,no_breakout_trigger,8.3421,103,wr_signal_score_balanced_conservative_v1
00-0036415,V.Jefferson,2020,2021,WR,LA,True,True,ppg_jump,8.1517,104,wr_signal_score_balanced_conservative_v1
00-0036427,T.Johnson,2020,2021,WR,TB,True,False,no_breakout_trigger,7.4769,105,wr_signal_score_balanced_conservative_v1
00-0027150,J.Edelman,2020,2021,WR,NE,False,False,missing_outcome,7.3858,106,wr_signal_score_balanced_conservative_v1
00-0034286,R.James,2020,2021,WR,SF,False,False,missing_outcome,7.2052,107,wr_signal_score_balanced_conservative_v1
00-0036233,D.Peoples-Jones,2020,2021,WR,CLE,True,True,beat_expected_baseline,6.9190,108,wr_signal_score_balanced_conservative_v1
00-0035350,P.Williams,2020,2021,WR,MIA,True,False,no_breakout_trigger,6.7356,109,wr_signal_score_balanced_conservative_v1
00-0036277,Q.Cephus,2020,2021,WR,DET,True,True,ppg_jump,6.7152,110,wr_signal_score_balanced_conservative_v1
00-0033094,M.Hall,2020,2021,WR,DET,True,False,no_breakout_trigger,6.5024,111,wr_signal_score_balanced_conservative_v1
00-0033891,Z.Jones,2020,2021,WR,LV,True,True,ppg_jump,6.1740,112,wr_signal_score_balanced_conservative_v1
00-0034370,D.Hamilton,2020,2021,WR,DEN,False,False,missing_outcome,5.8367,113,wr_signal_score_balanced_conservative_v1
00-0033840,C.Hansen,2020,2021,WR,HOU,False,False,missing_outcome,5.7020,114,wr_signal_score_balanced_conservative_v1
00-0034348,C.Sutton,2020,2021,WR,DEN,True,False,no_breakout_trigger,5.6513,115,wr_signal_score_balanced_conservative_v1
00-0031787,J.Kumerow,2020,2021,WR,BUF,True,False,no_breakout_trigger,5.6225,116,wr_signal_score_balanced_conservative_v1
00-0036365,B.Edwards,2020,2021,WR,LV,True,True,beat_expected_baseline,5.4963,117,wr_signal_score_balanced_conservative_v1
00-0026189,D.Jackson,2020,2021,WR,PHI,True,False,no_breakout_trigger,5.1861,118,wr_signal_score_balanced_conservative_v1
00-0034928,S.Sims,2020,2021,WR,WAS,False,False,missing_outcome,5.1770,119,wr_signal_score_balanced_conservative_v1
00-0034297,B.Pringle,2020,2021,WR,KC,True,True,beat_expected_baseline,5.0738,120,wr_signal_score_balanced_conservative_v1
00-0035480,M.Taylor,2020,2021,WR,GB,True,False,no_breakout_trigger,5.0250,121,wr_signal_score_balanced_conservative_v1
00-0035645,G.Olszewski,2020,2021,WR,NE,True,False,no_breakout_trigger,5.0250,122,wr_signal_score_balanced_conservative_v1
00-0034652,C.Batson,2020,2021,WR,TEN,True,False,no_breakout_trigger,4.8430,123,wr_signal_score_balanced_conservative_v1
00-0034052,B.Zylstra,2020,2021,WR,CAR,True,True,beat_expected_baseline,4.7125,124,wr_signal_score_balanced_conservative_v1
00-0035527,A.Isabella,2020,2021,WR,ARI,True,False,no_breakout_trigger,4.6467,125,wr_signal_score_balanced_conservative_v1
00-0036254,C.Johnson,2020,2021,WR,JAX,True,False,no_breakout_trigger,4.5872,126,wr_signal_score_balanced_conservative_v1
00-0034407,R.McCloud,2020,2021,WR,PIT,True,True,beat_expected_baseline,4.5816,127,wr_signal_score_balanced_conservative_v1
00-0032009,A.Humphries,2020,2021,WR,TEN,True,False,no_breakout_trigger,4.4193,128,wr_signal_score_balanced_conservative_v1
00-0032200,T.Montgomery,2020,2021,WR,NO,True,False,no_breakout_trigger,4.4000,129,wr_signal_score_balanced_conservative_v1
00-0032951,L.Treadwell,2020,2021,WR,ATL,True,True,beat_expected_baseline,4.4000,130,wr_signal_score_balanced_conservative_v1
00-0033382,A.Carr,2020,2021,WR,NO,False,False,missing_outcome,4.4000,131,wr_signal_score_balanced_conservative_v1
00-0036100,I.Zuber,2020,2021,WR,NE,False,False,missing_outcome,4.4000,132,wr_signal_score_balanced_conservative_v1
00-0035406,L.Humphrey,2020,2021,WR,NO,True,False,no_breakout_trigger,4.3150,133,wr_signal_score_balanced_conservative_v1
00-0034418,C.Wilson,2020,2021,WR,DAL,True,True,ppg_jump,4.2023,134,wr_signal_score_balanced_conservative_v1
00-0034860,D.Pettis,2020,2021,WR,SF,True,True,ppg_jump,4.0875,135,wr_signal_score_balanced_conservative_v1
00-0036377,J.Reed,2020,2021,WR,LAC,False,False,missing_outcome,4.0875,136,wr_signal_score_balanced_conservative_v1
00-0034309,C.Beebe,2020,2021,WR,MIN,False,False,missing_outcome,3.5797,137,wr_signal_score_balanced_conservative_v1
00-0035848,D.Harris,2020,2021,WR,IND,False,False,missing_outcome,3.5689,138,wr_signal_score_balanced_conservative_v1
00-0036142,I.Wright,2020,2021,WR,WAS,False,False,missing_outcome,3.5652,139,wr_signal_score_balanced_conservative_v1
00-0034267,J.Scott,2020,2021,WR,NYJ,False,False,missing_outcome,3.4625,140,wr_signal_score_balanced_conservative_v1
00-0035022,P.Hart,2020,2021,WR,SEA,True,False,no_breakout_trigger,3.4625,141,wr_signal_score_balanced_conservative_v1
00-0031319,D.Spencer,2020,2021,WR,DEN,True,False,no_breakout_trigger,3.2566,142,wr_signal_score_balanced_conservative_v1
00-0034646,B.Powell,2020,2021,WR,ATL,True,True,ppg_jump,3.0426,143,wr_signal_score_balanced_conservative_v1
00-0035215,D.Harty,2020,2021,WR,NO,True,True,ppg_jump,2.9808,144,wr_signal_score_balanced_conservative_v1
00-0034279,E.St. Brown,2020,2021,WR,GB,True,False,no_breakout_trigger,2.4695,145,wr_signal_score_balanced_conservative_v1
00-0036255,D.Mims,2020,2021,WR,NYJ,True,False,no_breakout_trigger,2.1622,146,wr_signal_score_balanced_conservative_v1
00-0033114,M.Thomas,2020,2021,WR,CIN,True,False,no_breakout_trigger,1.8687,147,wr_signal_score_balanced_conservative_v1
00-0027902,D.Bryant,2020,2021,WR,BAL,False,False,missing_outcome,1.8588,148,wr_signal_score_balanced_conservative_v1
00-0035006,O.Johnson,2020,2021,WR,MIN,False,False,missing_outcome,1.7881,149,wr_signal_score_balanced_conservative_v1
00-0032464,K.Raymond,2020,2021,WR,TEN,True,True,ppg_jump,1.7288,150,wr_signal_score_balanced_conservative_v1
00-0033386,C.Hollister,2020,2021,WR,TEN,True,False,no_breakout_trigger,1.7154,151,wr_signal_score_balanced_conservative_v1
00-0029632,M.Sanu,2020,2021,WR,SF,True,False,no_breakout_trigger,1.6479,152,wr_signal_score_balanced_conservative_v1
00-0036219,M.Callaway,2020,2021,WR,NO,True,True,beat_expected_baseline,1.5484,153,wr_signal_score_balanced_conservative_v1
00-0029137,A.Jeffery,2020,2021,WR,PHI,False,False,missing_outcome,1.3061,154,wr_signal_score_balanced_conservative_v1
00-0033481,M.Kemp,2020,2021,WR,KC,True,False,no_breakout_trigger,1.1331,155,wr_signal_score_balanced_conservative_v1
00-0035208,O.Zaccheaus,2020,2021,WR,ATL,True,False,no_breakout_trigger,1.1216,156,wr_signal_score_balanced_conservative_v1
00-0033471,I.Ford,2020,2021,WR,MIA,True,False,no_breakout_trigger,1.1048,157,wr_signal_score_balanced_conservative_v1
00-0033859,J.Malone,2020,2021,WR,NYJ,False,False,missing_outcome,1.0437,158,wr_signal_score_balanced_conservative_v1
00-0035639,P.Campbell,2020,2021,WR,IND,True,False,no_breakout_trigger,0.8892,159,wr_signal_score_balanced_conservative_v1
00-0028411,D.Inman,2020,2021,WR,WAS,False,False,missing_outcome,0.8230,160,wr_signal_score_balanced_conservative_v1
00-0035590,R.Ridley,2020,2021,WR,CHI,False,False,missing_outcome,0.7177,161,wr_signal_score_balanced_conservative_v1
00-0034854,K.Hodge,2020,2021,WR,CLE,True,False,no_breakout_trigger,0.7128,162,wr_signal_score_balanced_conservative_v1
00-0035246,J.Arcega-Whiteside,2020,2021,WR,PHI,True,False,no_breakout_trigger,0.7088,163,wr_signal_score_balanced_conservative_v1
00-0036271,Q.Watkins,2020,2021,WR,PHI,True,True,beat_expected_baseline,0.4131,164,wr_signal_score_balanced_conservative_v1
00-0030085,K.Stills,2020,2021,WR,HOU,True,False,no_breakout_trigger,0.4028,165,wr_signal_score_balanced_conservative_v1
00-0033555,M.Hollins,2020,2021,WR,MIA,True,False,no_breakout_trigger,0.1622,166,wr_signal_score_balanced_conservative_v1
00-0036364,L.Bowden,2020,2021,WR,MIA,False,False,missing_outcome,0.1145,167,wr_signal_score_balanced_conservative_v1
00-0035021,A.Dulin,2020,2021,WR,IND,True,True,beat_expected_baseline,-0.0974,168,wr_signal_score_balanced_conservative_v1
00-0032543,A.Erickson,2020,2021,WR,CIN,True,False,no_breakout_trigger,-0.1694,169,wr_signal_score_balanced_conservative_v1
00-0034426,J.Wims,2020,2021,WR,CHI,False,False,missing_outcome,-0.3461,170,wr_signal_score_balanced_conservative_v1
00-0034132,C.Blake,2020,2021,WR,ATL,True,False,no_breakout_trigger,-0.4536,171,wr_signal_score_balanced_conservative_v1
00-0033006,J.Mickens,2020,2021,WR,TB,True,False,no_breakout_trigger,-0.5597,172,wr_signal_score_balanced_conservative_v1
00-0032980,M.Johnson,2020,2021,WR,IND,True,False,no_breakout_trigger,-0.6935,173,wr_signal_score_balanced_conservative_v1
00-0035287,K.Johnson,2020,2021,WR,ARI,False,False,missing_outcome,-0.7306,174,wr_signal_score_balanced_conservative_v1
00-0036398,J.Hightower,2020,2021,WR,PHI,False,False,missing_outcome,-0.7505,175,wr_signal_score_balanced_conservative_v1
00-0033367,C.Board,2020,2021,WR,NYG,True,False,no_breakout_trigger,-0.8074,176,wr_signal_score_balanced_conservative_v1
00-0030670,B.Fowler,2020,2021,WR,NO,False,False,missing_outcome,-0.8637,177,wr_signal_score_balanced_conservative_v1
00-0033111,P.Cooper,2020,2021,WR,CAR,True,False,no_breakout_trigger,-0.8926,178,wr_signal_score_balanced_conservative_v1
00-0028237,C.Hogan,2020,2021,WR,NYJ,True,False,no_breakout_trigger,-1.0676,179,wr_signal_score_balanced_conservative_v1
00-0034686,A.Tate,2020,2021,WR,CIN,True,False,no_breakout_trigger,-1.2323,180,wr_signal_score_balanced_conservative_v1
00-0035869,A.Mack,2020,2021,WR,NYG,False,False,missing_outcome,-1.3228,181,wr_signal_score_balanced_conservative_v1
00-0033591,N.Brown,2020,2021,WR,DAL,True,False,no_breakout_trigger,-1.3655,182,wr_signal_score_balanced_conservative_v1
00-0034386,J.Watson,2020,2021,WR,TB,False,False,missing_outcome,-1.7891,183,wr_signal_score_balanced_conservative_v1
00-0036439,T.Cleveland,2020,2021,WR,DEN,True,False,no_breakout_trigger,-1.8875,184,wr_signal_score_balanced_conservative_v1
00-0035510,J.Smith,2020,2021,WR,NYJ,True,False,no_breakout_trigger,-2.0422,185,wr_signal_score_balanced_conservative_v1
00-0027691,A.Roberts,2020,2021,WR,BUF,True,False,no_breakout_trigger,-2.2021,186,wr_signal_score_balanced_conservative_v1
00-0036382,K.Hill,2020,2021,WR,LAC,True,True,ppg_jump,-2.2757,187,wr_signal_score_balanced_conservative_v1
00-0030525,T.Austin,2020,2021,WR,GB,True,True,beat_expected_baseline,-2.3185,188,wr_signal_score_balanced_conservative_v1
00-0031339,D.Moncrief,2020,2021,WR,NE,False,False,missing_outcome,-2.3397,189,wr_signal_score_balanced_conservative_v1
00-0034395,D.Fountain,2020,2021,WR,IND,False,False,missing_outcome,-2.4368,190,wr_signal_score_balanced_conservative_v1
00-0034081,S.Mitchell,2020,2021,WR,HOU,False,False,missing_outcome,-2.4641,191,wr_signal_score_balanced_conservative_v1
00-0034487,T.Sherfield,2020,2021,WR,ARI,True,False,no_breakout_trigger,-2.4645,192,wr_signal_score_balanced_conservative_v1
00-0035181,D.Shepherd,2020,2021,WR,GB,False,False,missing_outcome,-2.5454,193,wr_signal_score_balanced_conservative_v1
00-0036182,N.Westbrook-Ikhine,2020,2021,WR,TEN,True,True,ppg_jump,-2.8669,194,wr_signal_score_balanced_conservative_v1
00-0033839,D.Westbrook,2020,2021,WR,JAX,True,False,no_breakout_trigger,-2.9434,195,wr_signal_score_balanced_conservative_v1
00-0031166,S.Roberts,2020,2021,WR,CAR,False,False,missing_outcome,-3.5801,196,wr_signal_score_balanced_conservative_v1
00-0025396,T.Ginn,2020,2021,WR,CHI,False,False,missing_outcome,-3.6772,197,wr_signal_score_balanced_conservative_v1
00-0034273,D.Ratley,2020,2021,WR,NYG,False,False,missing_outcome,-3.8481,198,wr_signal_score_balanced_conservative_v1
00-0034054,R.Cracraft,2020,2021,WR,SF,False,False,missing_outcome,-3.9360,199,wr_signal_score_balanced_conservative_v1
00-0034653,D.Burnett,2020,2021,WR,PHI,False,False,missing_outcome,-3.9625,200,wr_signal_score_balanced_conservative_v1
00-0033292,T.Taylor,2020,2021,WR,SF,True,True,ppg_jump,-4.0633,201,wr_signal_score_balanced_conservative_v1
00-0034317,K.Kirkwood,2020,2021,WR,CAR,True,False,no_breakout_trigger,-4.3993,202,wr_signal_score_balanced_conservative_v1
00-0035313,T.Godwin,2020,2021,WR,JAX,False,False,missing_outcome,-4.4750,203,wr_signal_score_balanced_conservative_v1
00-0032881,T.Lewis,2020,2021,WR,NO,True,False,no_breakout_trigger,-4.5294,204,wr_signal_score_balanced_conservative_v1
00-0034772,A.Callaway,2020,2021,WR,MIA,False,False,missing_outcome,-4.6476,205,wr_signal_score_balanced_conservative_v1
00-0035864,K.Hinton,2020,2021,WR,DEN,True,True,ppg_jump,-4.6653,206,wr_signal_score_balanced_conservative_v1
00-0034510,R.Foster,2020,2021,WR,WAS,False,False,missing_outcome,-4.9390,207,wr_signal_score_balanced_conservative_v1
00-0033474,G.Dieter,2020,2021,WR,KC,False,False,missing_outcome,-5.2728,208,wr_signal_score_balanced_conservative_v1
00-0036340,A.Gandy-Golden,2020,2021,WR,WAS,False,False,missing_outcome,-5.3141,209,wr_signal_score_balanced_conservative_v1
00-0032778,T.Sharpe,2020,2021,WR,MIN,True,True,ppg_jump,-5.3875,210,wr_signal_score_balanced_conservative_v1
00-0033215,C.Grayson,2020,2021,WR,TB,True,True,top24_jump,-5.4875,211,wr_signal_score_balanced_conservative_v1
00-0034660,R.Gafford,2020,2021,WR,LV,False,False,missing_outcome,-5.7000,212,wr_signal_score_balanced_conservative_v1
00-0036133,J.Proche,2020,2021,WR,BAL,True,True,ppg_jump,-5.8125,213,wr_signal_score_balanced_conservative_v1
